交易日期 ,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價
2004/1/2,ACO,200403  ,28,賣權,0,0,0,0,0,0.45,13,0,0,1.43,0
2004/1/2,ACO,200403  ,30,買權,0,0,0,0,0,1.36,7,0.75,3,4,0
2004/1/2,ACO,200403  ,30,賣權,0,0,0,0,0,1.22,22,0.6,3,1.84,0
2004/1/2,ACO,200403  ,32,買權,0.5,0.5,0.5,0.5,3,0.62,76,0.41,2.19,4,0.4
2004/1/2,ACO,200403  ,32,賣權,0,0,0,0,0,2.47,0,1.3,4.6,0,0
2004/1/2,ACO,200403  ,34,買權,0,0,0,0,0,0.24,16,0,1.3,2.05,0
2004/1/2,ACO,200403  ,34,賣權,0,0,0,0,0,4.1,2,3,6.3,5,0
2004/1/2,ACO,200403  ,36,買權,0,0,0,0,0,0.08,2,0,0,0.68,0
2004/1/2,ACO,200403  ,36,賣權,0,0,0,0,0,5.95,0,0,0,0,0
2004/1/2,ACO,200406  ,24,買權,0,0,0,0,0,6.3,0,0,0,0,0
2004/1/2,ACO,200406  ,24,賣權,0,0,0,0,0,0.13,0,0,0,0,0
2004/1/2,ACO,200406  ,26,買權,0,0,0,0,0,4.62,0,0,0,0,0
2004/1/2,ACO,200406  ,26,賣權,0,0,0,0,0,0.4,27,0,0,1.1,0
2004/1/2,ACO,200406  ,28,買權,0,0,0,0,0,3.18,0,0,0,0,0
2004/1/2,ACO,200406  ,28,賣權,0,0,0,0,0,0.93,0,0,0,0,0
2004/1/2,ACO,200406  ,30,買權,0,0,0,0,0,2.05,0,0,0,0,0
2004/1/2,ACO,200406  ,30,賣權,0,0,0,0,0,1.78,0,0,0,0,0
2004/1/2,ACO,200406  ,32,買權,0,0,0,0,0,1.25,0,0,0,0,0
2004/1/2,ACO,200406  ,32,賣權,0,0,0,0,0,2.96,0,0,0,0,0
2004/1/2,ACO,200406  ,34,買權,0,0,0,0,0,0.71,0,0,0,0,0
2004/1/2,ACO,200406  ,34,賣權,0,0,0,0,0,4.42,0,0,0,0,0
2004/1/2,ACO,200406  ,36,買權,0,0,0,0,0,0.39,0,0,0,0,0
2004/1/2,ACO,200406  ,36,賣權,0,0,0,0,0,6.05,0,0,0,0,0
2004/1/2,ACO,200409  ,24,買權,0,0,0,0,0,6.55,0,0,0,0,0
2004/1/2,ACO,200409  ,24,賣權,0,0,0,0,0,0.3,0,0,0,0,0
2004/1/2,ACO,200409  ,26,買權,0,0,0,0,0,5,0,0,0,0,0
2004/1/2,ACO,200409  ,26,賣權,0,0,0,0,0,0.67,3,0,0,1.45,0
2004/1/2,ACO,200409  ,28,買權,0,0,0,0,0,3.66,0,0,0,0,0
2004/1/2,ACO,200409  ,28,賣權,0,0,0,0,0,1.29,0,0,0,0,0
2004/1/2,ACO,200409  ,30,買權,0,0,0,0,0,2.58,0,0,0,0,0
2004/1/2,ACO,200409  ,30,賣權,0,0,0,0,0,2.18,0,0,0,0,0
2004/1/2,ACO,200409  ,32,買權,0,0,0,0,0,1.75,0,0,0,0,0
2004/1/2,ACO,200409  ,32,賣權,0,0,0,0,0,3.33,0,0,0,0,0
2004/1/2,ADO,200401  ,50,買權,0,0,0,0,0,15.5,0,0,0,0,0
2004/1/2,ADO,200401  ,50,賣權,0,0,0,0,0,0.01,0,0,0,0,0
2004/1/2,ADO,200401  ,55,買權,0,0,0,0,0,10.55,0,0,0,0,0
2004/1/2,ADO,200401  ,55,賣權,0,0,0,0,0,0.02,0,0,0,0,0
2004/1/2,ADO,200401  ,60,買權,0,0,0,0,0,5.7,4,0,0,2,0
2004/1/2,ADO,200401  ,60,賣權,0,0,0,0,0,0.34,11,0,0.6,1.84,0
2004/1/2,ADO,200401  ,65,買權,0,0,0,0,0,1.97,31,0.41,1.7,4,0
2004/1/2,ADO,200401  ,65,賣權,0,0,0,0,0,1.82,14,0.8,0,3,0
2004/1/2,ADO,200401  ,70,買權,0,0,0,0,0,0.35,13,0.05,0.72,2.3,0
2004/1/2,ADO,200401  ,70,賣權,0,0,0,0,0,5.05,0,0,0,0,0
2004/1/2,ADO,200401  ,75,買權,0,0,0,0,0,0.03,26,0,0.05,2.38,0
2004/1/2,ADO,200401  ,75,賣權,0,0,0,0,0,9.5,0,0,0,0,0
2004/1/2,ADO,200401  ,80,買權,0,0,0,0,0,0.01,3,0,0.2,2.2,0
2004/1/2,ADO,200401  ,80,賣權,0,0,0,0,0,14.4,0,0,0,0,0
2004/1/2,ADO,200402  ,50,買權,0,0,0,0,0,15.6,0,0,0,0,0
2004/1/2,ADO,200402  ,50,賣權,0,0,0,0,0,0.01,0,0,0,0,0
2004/1/2,ADO,200402  ,55,買權,0,0,0,0,0,10.65,0,0,0,0,0
2004/1/2,ADO,200402  ,55,賣權,0,0,0,0,0,0.14,0,0,0,0,0
2004/1/2,ADO,200402  ,60,買權,0,0,0,0,0,6.05,7,0,0,4.9,0
2004/1/2,ADO,200402  ,60,賣權,0,0,0,0,0,0.79,0,0,1.1,0,0
2004/1/2,ADO,200402  ,65,買權,0,0,0,0,0,2.6,10,0.75,3.2,1.01,0
2004/1/2,ADO,200402  ,65,賣權,0,0,0,0,0,2.54,0,0,0,0,0
2004/1/2,ADO,200402  ,70,買權,0.25,0.25,0.25,0.25,1,0.79,1,0.15,0.9,0.5,0.25
2004/1/2,ADO,200402  ,70,賣權,0,0,0,0,0,5.6,0,0,0,0,0
2004/1/2,ADO,200402  ,75,買權,0,0,0,0,0,0.17,0,0,0.6,0,0
2004/1/2,ADO,200402  ,75,賣權,0,0,0,0,0,9.75,0,0,0,0,0
2004/1/2,ADO,200403  ,48,買權,0,0,0,0,0,17.6,0,0,0,0,0
2004/1/2,ADO,200403  ,48,賣權,0,0,0,0,0,0.02,0,0,0,0,0
2004/1/2,ADO,200403  ,50,買權,0,0,0,0,0,15.6,0,0,0,0,0
2004/1/2,ADO,200403  ,50,賣權,0,0,0,0,0,0.06,0,0,0,0,0
2004/1/2,ADO,200403  ,55,買權,0,0,0,0,0,10.8,0,0,0,0,0
2004/1/2,ADO,200403  ,55,賣權,0,0,0,0,0,0.38,10,0,0.5,0.97,0
2004/1/2,ADO,200403  ,60,買權,0,0,0,0,0,6.45,0,0,0,0,0
2004/1/2,ADO,200403  ,60,賣權,0,0,0,0,0,1.31,7,0,1.65,3.37,0
2004/1/2,ADO,200403  ,65,買權,0,0,0,0,0,3.22,7,1,0,1,0
2004/1/2,ADO,200403  ,65,賣權,0,0,0,0,0,3.23,12,0,0,3.9,0
2004/1/2,ADO,200403  ,70,買權,0,0,0,0,0,1.3,16,0.2,0,5.05,0
2004/1/2,ADO,200403  ,70,賣權,0,0,0,0,0,6.2,11,0,0,5.55,0
2004/1/2,ADO,200403  ,75,買權,0,0,0,0,0,0.43,11,0,0,4.89,0
2004/1/2,ADO,200403  ,75,賣權,0,0,0,0,0,10.1,11,0,0,8.65,0
2004/1/2,ADO,200403  ,80,買權,0,0,0,0,0,0.11,33,0,0.9,2.11,0
2004/1/2,ADO,200403  ,80,賣權,0,0,0,0,0,14.55,0,0,0,20.8,0
2004/1/2,ADO,200406  ,50,買權,0,0,0,0,0,16,0,0,0,0,0
2004/1/2,ADO,200406  ,50,賣權,0,0,0,0,0,0.46,0,0,0,0,0
