交易日期 ,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價
2003/3/13,AAO,200303  ,38,買權,0.01,0.01,0.01,0.01,13,0.01,201,0,0.09,4.67,0.01
2003/3/13,AAO,200303  ,38,賣權,0,0,0,0,0,5.35,0,0,0,0,0
2003/3/13,AAO,200303  ,40,買權,0.01,0.01,0.01,0.01,5,0.01,93,0,0.1,2.34,0.01
2003/3/13,AAO,200303  ,40,賣權,0,0,0,0,0,7.35,0,0,0,0,0
2003/3/13,AAO,200303  ,42,買權,0,0,0,0,0,0.01,40,0,0,2.13,0
2003/3/13,AAO,200303  ,42,賣權,0,0,0,0,0,9.35,0,0,0,0,0
2003/3/13,AAO,200303  ,44,買權,1.2,1.2,1.2,1.2,1,0.01,39,0,0,1.6,1.2
2003/3/13,AAO,200303  ,44,賣權,0,0,0,0,0,11.35,0,0,0,0,0
2003/3/13,AAO,200304  ,28,買權,0,0,0,0,0,4.8,0,3.95,0,0,0
2003/3/13,AAO,200304  ,28,賣權,0,0,0,0,0,0.15,0,0,0,0,0
2003/3/13,AAO,200304  ,30,買權,0,0,0,0,0,3.15,1,2.86,3.86,4.8,0
2003/3/13,AAO,200304  ,30,賣權,0,0,0,0,0,0.49,24,0,0,0.9,0
2003/3/13,AAO,200304  ,32,買權,1.5,2.11,1.5,1.68,9,1.85,38,1.75,2.03,2.11,1.2
2003/3/13,AAO,200304  ,32,賣權,1.66,1.66,1.2,1.2,49,1.19,93,1.1,1.44,2.1,1.2
2003/3/13,AAO,200304  ,34,買權,0.65,1.14,0.65,0.9,27,0.97,91,0.5,2.4,2.3,0.65
2003/3/13,AAO,200304  ,34,賣權,0,0,0,0,0,2.31,88,2.12,3.12,3.2,0
2003/3/13,AAO,200304  ,36,買權,0,0,0,0,0,0.45,78,0,0.55,5.1,0
2003/3/13,AAO,200304  ,36,賣權,0,0,0,0,0,3.79,11,3.51,4.51,3.37,0
2003/3/13,AAO,200304  ,38,買權,0,0,0,0,0,0.18,66,0,0.97,2.4,0
2003/3/13,AAO,200304  ,38,賣權,0,0,0,0,0,5.5,0,4.95,5.95,0,0
2003/3/13,AAO,200304  ,40,買權,0,0,0,0,0,0.07,14,0,0,2.92,0
2003/3/13,AAO,200304  ,40,賣權,0,0,0,0,0,7.4,0,6.6,8.6,0,0
2003/3/13,AAO,200304  ,42,買權,0,0,0,0,0,0.02,16,0,0,2.11,0
2003/3/13,AAO,200304  ,42,賣權,0,0,0,0,0,9.35,0,0,0,0,0
2003/3/13,AAO,200304  ,44,買權,0,0,0,0,0,0.01,0,0,0,1.57,0
2003/3/13,AAO,200304  ,44,賣權,0,0,0,0,0,11.3,0,0,0,0,0
2003/3/13,AAO,200305  ,28,買權,0,0,0,0,0,5.15,0,4.7,5.7,0,0
2003/3/13,AAO,200305  ,28,賣權,0,0,0,0,0,0.46,0,0,0,0,0
2003/3/13,AAO,200305  ,30,買權,0,0,0,0,0,3.68,0,3.29,4.29,0,0
2003/3/13,AAO,200305  ,30,賣權,1.3,1.3,1.15,1.15,33,0.98,55,0,1.5,1.45,1.15
2003/3/13,AAO,200305  ,32,買權,0,0,0,0,0,2.5,11,2.12,3.12,2.18,0
2003/3/13,AAO,200305  ,32,賣權,2.06,2.06,2.06,2.06,1,1.78,1,0,0,2.06,2.06
2003/3/13,AAO,200305  ,34,買權,1.27,1.4,1.27,1.38,7,1.6,36,0,2.7,2.36,1.27
2003/3/13,AAO,200305  ,34,賣權,0,0,0,0,0,2.89,0,0,0,0,0
2003/3/13,AAO,200305  ,36,買權,0,0,0,0,0,0.98,26,0,2,1.49,0
2003/3/13,AAO,200305  ,36,賣權,0,0,0,0,0,4.26,0,0,0,0,0
2003/3/13,AAO,200305  ,38,買權,0,0,0,0,0,0.57,12,0,1.5,1.15,0
2003/3/13,AAO,200305  ,38,賣權,0,0,0,0,0,5.8,0,0,0,0,0
2003/3/13,AAO,200306  ,28,買權,0,0,0,0,0,5.4,0,0,0,0,0
2003/3/13,AAO,200306  ,28,賣權,0,0,0,0,0,0.7,0,0,0,0,0
2003/3/13,AAO,200306  ,30,買權,0,0,0,0,0,4.04,0,3.39,4.89,0,0
2003/3/13,AAO,200306  ,30,賣權,1.93,1.93,1.93,1.93,7,1.3,7,0,0,1.93,1.93
2003/3/13,AAO,200306  ,32,買權,0,0,0,0,0,2.9,0,2.33,3.81,0,0
2003/3/13,AAO,200306  ,32,賣權,0,0,0,0,0,2.15,0,2.01,3.51,0,0
2003/3/13,AAO,200306  ,34,買權,0,0,0,0,0,2.01,0,0,3.2,0,0
2003/3/13,AAO,200306  ,34,賣權,0,0,0,0,0,3.25,0,0,0,0,0
2003/3/13,AAO,200306  ,36,買權,0,0,0,0,0,1.35,11,0,2.7,2.53,0
2003/3/13,AAO,200306  ,36,賣權,0,0,0,0,0,4.58,0,0,0,0,0
2003/3/13,AAO,200306  ,38,買權,0,0,0,0,0,0.88,22,0,2,3.76,0
2003/3/13,AAO,200306  ,38,賣權,0,0,0,0,0,6.1,0,0,0,0,0
2003/3/13,AAO,200306  ,40,買權,0,0,0,0,0,0.56,154,0,1.5,2.22,0
2003/3/13,AAO,200306  ,40,賣權,0,0,0,0,0,7.75,0,0,0,0,0
2003/3/13,AAO,200306  ,42,買權,0,0,0,0,0,0.34,10,0,0,1.73,0
2003/3/13,AAO,200306  ,42,賣權,0,0,0,0,0,9.5,0,0,0,0,0
2003/3/13,AAO,200306  ,44,買權,0,0,0,0,0,0.21,0,0,0,0,0
2003/3/13,AAO,200306  ,44,賣權,0,0,0,0,0,11.35,0,0,0,0,0
2003/3/13,AAO,200309  ,28,買權,0,0,0,0,0,6.2,0,0,0,0,0
2003/3/13,AAO,200309  ,28,賣權,0,0,0,0,0,1.38,0,0,0,0,0
2003/3/13,AAO,200309  ,30,買權,0,0,0,0,0,5,0,0,7.3,0,0
2003/3/13,AAO,200309  ,30,賣權,0,0,0,0,0,2.12,1,2.04,3.54,2.29,0
2003/3/13,AAO,200309  ,32,買權,0,0,0,0,0,3.94,21,0,6.4,5,0
2003/3/13,AAO,200309  ,32,賣權,0,0,0,0,0,3.04,0,0,0,0,0
2003/3/13,AAO,200309  ,34,買權,0,0,0,0,0,3.06,11,0,5,4.35,0
2003/3/13,AAO,200309  ,34,賣權,0,0,0,0,0,4.14,23,0,0,4.7,0
2003/3/13,AAO,200309  ,36,買權,0,0,0,0,0,2.35,22,0,4.1,2.75,0
2003/3/13,AAO,200309  ,36,賣權,0,0,0,0,0,5.4,3,0,0,5.8,0
2003/3/13,AAO,200309  ,38,買權,0,0,0,0,0,1.79,88,0,3.2,2.98,0
2003/3/13,AAO,200309  ,38,賣權,0,0,0,0,0,6.8,0,0,0,0,0
2003/3/13,AAO,200309  ,40,買權,0,0,0,0,0,1.34,0,0,2.5,0,0
2003/3/13,AAO,200309  ,40,賣權,0,0,0,0,0,8.35,0,0,0,0,0
2003/3/13,AAO,200309  ,42,買權,0,0,0,0,0,1,0,0,2,0,0
2003/3/13,AAO,200309  ,42,賣權,0,0,0,0,0,10,0,0,0,0,0
2003/3/13,AAO,200309  ,44,買權,0,0,0,0,0,0.74,0,0,0,0,0
2003/3/13,AAO,200309  ,44,賣權,0,0,0,0,0,11.7,0,0,0,0,0
2003/3/13,ABO,200303  ,16,買權,0,0,0,0,0,4,0,0,0,0,0
2003/3/13,ABO,200303  ,16,賣權,0,0,0,0,0,0.01,0,0,0,0,0
2003/3/13,ABO,200303  ,18,買權,1.5,1.5,1,1,2,2.03,20,0.8,0,2.14,1
2003/3/13,ABO,200303  ,18,賣權,0,0,0,0,0,0.03,10,0,0,0.26,0
2003/3/13,ABO,200303  ,20,買權,0.6,0.6,0.6,0.6,10,0.53,99,0.21,0.55,2.16,0.25
2003/3/13,ABO,200303  ,20,賣權,0,0,0,0,0,0.52,22,0.05,1,1,0
2003/3/13,ABO,200303  ,22,買權,0.05,0.05,0.02,0.02,6,0.04,869,0.02,0.12,3.06,0.02
2003/3/13,ABO,200303  ,22,賣權,2.11,2.11,2.11,2.11,22,2.04,161,1.3,2.67,2.5,0.4
2003/3/13,ABO,200303  ,24,買權,0,0,0,0,0,0.01,690,0,0.09,2.24,0
2003/3/13,ABO,200303  ,24,賣權,0,0,0,0,0,3.99,81,0,5.65,5,0
2003/3/13,ABO,200303  ,26,買權,0,0,0,0,0,0.01,151,0,0,1.3,0
2003/3/13,ABO,200303  ,26,賣權,0,0,0,0,0,5.95,0,0,0,0,0
2003/3/13,ABO,200303  ,28,買權,0,0,0,0,0,0.01,27,0,0,1.1,0
2003/3/13,ABO,200303  ,28,賣權,0,0,0,0,0,7.95,0,0,0,0,0
2003/3/13,ABO,200304  ,16,買權,0,0,0,0,0,4.1,0,0,0,0,0
2003/3/13,ABO,200304  ,16,賣權,0,0,0,0,0,0.07,0,0,0,0,0
2003/3/13,ABO,200304  ,18,買權,2.03,2.03,2.03,2.03,1,2.42,1,2,0,2.03,2.03
2003/3/13,ABO,200304  ,18,賣權,0,0,0,0,0,0.39,0,0,0,0,0
2003/3/13,ABO,200304  ,20,買權,0.8,1.11,0.8,1.08,13,1.2,49,1,1.39,1.19,0.7
2003/3/13,ABO,200304  ,20,賣權,1,1,0.82,0.82,3,1.16,34,1.02,1.32,1.35,0.82
2003/3/13,ABO,200304  ,22,買權,0.4,0.5,0.4,0.5,6,0.5,72,0,0.5,1.79,0.31
2003/3/13,ABO,200304  ,22,賣權,0,0,0,0,0,2.46,57,0,0,2.9,0
2003/3/13,ABO,200304  ,24,買權,0,0,0,0,0,0.17,12,0,0.8,1.22,0
2003/3/13,ABO,200304  ,24,賣權,0,0,0,0,0,4.13,0,0,0,0,0
2003/3/13,ABO,200304  ,26,買權,0,0,0,0,0,0.05,22,0,0,0.34,0
2003/3/13,ABO,200304  ,26,賣權,0,0,0,0,0,6,0,0,0,0,0
2003/3/13,ABO,200304  ,28,買權,0,0,0,0,0,0.01,0,0,0,0.01,0
2003/3/13,ABO,200304  ,28,賣權,0,0,0,0,0,7.95,0,0,0,0,0
2003/3/13,ABO,200305  ,16,買權,0,0,0,0,0,4.32,0,0,0,0,0
2003/3/13,ABO,200305  ,16,賣權,0,0,0,0,0,0.27,0,0,0,0,0
2003/3/13,ABO,200305  ,18,買權,2.39,2.39,2.39,2.39,10,2.82,12,0,0,2.39,1.95
2003/3/13,ABO,200305  ,18,賣權,0.6,0.6,0.6,0.6,1,0.76,2,0,0,0.78,0.6
2003/3/13,ABO,200305  ,20,買權,0,0,0,0,0,1.71,1,0,0,0.9,0
2003/3/13,ABO,200305  ,20,賣權,0,0,0,0,0,1.64,6,0,0,1.75,0
2003/3/13,ABO,200305  ,22,買權,0.45,0.45,0.45,0.45,1,0.96,34,0.45,0,1.59,0.45
2003/3/13,ABO,200305  ,22,賣權,0,0,0,0,0,2.88,20,0,0,2.17,0
2003/3/13,ABO,200305  ,24,買權,0,0,0,0,0,0.5,22,0,0,1.22,0
2003/3/13,ABO,200305  ,24,賣權,0,0,0,0,0,4.42,22,0,0,3.4,0
2003/3/13,ABO,200305  ,26,買權,0,0,0,0,0,0.25,67,0,0,0.63,0
2003/3/13,ABO,200305  ,26,賣權,0,0,0,0,0,6.15,0,0,0,0,0
2003/3/13,ABO,200306  ,16,買權,0,0,0,0,0,4.51,0,0,0,0,0
2003/3/13,ABO,200306  ,16,賣權,0,0,0,0,0,0.43,0,0,0,0,0
2003/3/13,ABO,200306  ,18,買權,0,0,0,0,0,3.1,0,0,0,0,0
2003/3/13,ABO,200306  ,18,賣權,0,0,0,0,0,1.01,1,0,0,1,0
2003/3/13,ABO,200306  ,20,買權,0,0,0,0,0,2.02,2,0,0,3.3,0
2003/3/13,ABO,200306  ,20,賣權,0,0,0,0,0,1.93,2,0,0,0.95,0
2003/3/13,ABO,200306  ,22,買權,0,0,0,0,0,1.26,44,0,0,3.44,0
2003/3/13,ABO,200306  ,22,賣權,0,0,0,0,0,3.15,8,0,0,1.79,0
2003/3/13,ABO,200306  ,24,買權,0,0,0,0,0,0.76,40,0,0,2.01,0
2003/3/13,ABO,200306  ,24,賣權,0,0,0,0,0,4.64,22,0,0,3.42,0
2003/3/13,ABO,200306  ,26,買權,0,0,0,0,0,0.44,10,0,0,1.3,0
2003/3/13,ABO,200306  ,26,賣權,0,0,0,0,0,6.3,0,0,0,0,0
2003/3/13,ABO,200306  ,28,買權,0,0,0,0,0,0.25,22,0,0,0.37,0
2003/3/13,ABO,200306  ,28,賣權,0,0,0,0,0,8.1,0,0,0,0,0
2003/3/13,ABO,200309  ,16,買權,0,0,0,0,0,5.05,0,0,0,0,0
2003/3/13,ABO,200309  ,16,賣權,0,0,0,0,0,0.91,0,0,0,0,0
2003/3/13,ABO,200309  ,18,買權,0,0,0,0,0,3.82,2,0,0,2.46,0
2003/3/13,ABO,200309  ,18,賣權,0,0,0,0,0,1.65,23,0,0,1.49,0
2003/3/13,ABO,200309  ,20,買權,0,0,0,0,0,2.83,9,0,0,3.8,0
2003/3/13,ABO,200309  ,20,賣權,0,0,0,0,0,2.64,22,0,0,2.4,0
2003/3/13,ABO,200309  ,22,買權,0,0,0,0,0,2.06,44,0,0,3,0
2003/3/13,ABO,200309  ,22,賣權,0,0,0,0,0,3.85,29,0,0,3.84,0
2003/3/13,ABO,200309  ,24,買權,0,0,0,0,0,1.48,44,0,0,1.76,0
2003/3/13,ABO,200309  ,24,賣權,0,0,0,0,0,5.25,2,0,0,3.99,0
2003/3/13,ABO,200309  ,26,買權,0,0,0,0,0,1.05,33,0,0,1.21,0
2003/3/13,ABO,200309  ,26,賣權,0,0,0,0,0,6.8,0,0,0,0,0
2003/3/13,ABO,200309  ,28,買權,0,0,0,0,0,0.74,22,0,0,0.83,0
2003/3/13,ABO,200309  ,28,賣權,0,0,0,0,0,8.45,0,0,0,0,0
2003/3/13,ACO,200303  ,16,買權,0,0,0,0,0,3.8,4,3.42,4.42,4.99,0
2003/3/13,ACO,200303  ,16,賣權,0,0,0,0,0,0.01,9,0.01,0.21,0.3,0
2003/3/13,ACO,200303  ,18,買權,1,1.99,1,1.85,20,1.84,208,1.74,1.97,4.7,1
2003/3/13,ACO,200303  ,18,賣權,0,0,0,0,0,0.04,167,0.02,0.05,1,0
2003/3/13,ACO,200303  ,20,買權,0.4,0.45,0.3,0.31,43,0.37,783,0.31,0.45,3.17,0.25
2003/3/13,ACO,200303  ,20,賣權,0.75,0.8,0.48,0.48,58,0.63,128,0.38,0.6,1.98,0.48
2003/3/13,ACO,200303  ,22,買權,0.08,0.08,0.01,0.02,14,0.03,1367,0.02,0.1,2.03,0.01
2003/3/13,ACO,200303  ,22,賣權,0,0,0,0,0,2.22,144,1.9,2.3,2.74,0
2003/3/13,ACO,200303  ,24,買權,0.1,0.1,0.1,0.1,1,0.01,404,0,0.09,1.31,0.01
2003/3/13,ACO,200303  ,24,賣權,0,0,0,0,0,4.19,2,0,0,3.74,0
2003/3/13,ACO,200303  ,26,買權,0,0,0,0,0,0.01,46,0,1,0.61,0
2003/3/13,ACO,200303  ,26,賣權,0,0,0,0,0,6.15,4,0,0,5.35,0
2003/3/13,ACO,200304  ,16,買權,0,0,0,0,0,3.91,0,0,0,0,0
2003/3/13,ACO,200304  ,16,賣權,0,0,0,0,0,0.08,0,0.03,0.27,0.01,0
2003/3/13,ACO,200304  ,18,買權,2.5,2.5,2.5,2.5,1,2.26,51,2.02,3.1,4.38,2
2003/3/13,ACO,200304  ,18,賣權,0,0,0,0,0,0.43,9,0.15,0.53,0.98,0
2003/3/13,ACO,200304  ,20,買權,1,1.12,0.9,1.1,67,1.09,287,1.05,1.2,3.65,0.8
2003/3/13,ACO,200304  ,20,賣權,0.9,0.9,0.9,0.9,1,1.26,129,0.93,1.2,2.29,0.9
2003/3/13,ACO,200304  ,22,買權,0.5,0.55,0.35,0.45,54,0.44,186,0.3,0.6,2.3,0.35
2003/3/13,ACO,200304  ,22,賣權,0,0,0,0,0,2.6,0,2.28,2.68,0,0
2003/3/13,ACO,200304  ,24,買權,0.15,0.19,0.15,0.19,12,0.15,101,0.1,0.34,0.8,0.15
2003/3/13,ACO,200304  ,24,賣權,0,0,0,0,0,4.31,0,0,0,0,0
2003/3/13,ACO,200304  ,26,買權,0,0,0,0,0,0.04,110,0,0,0.77,0
2003/3/13,ACO,200304  ,26,賣權,0,0,0,0,0,6.2,0,0,0,0,0
2003/3/13,ACO,200305  ,16,買權,0,0,0,0,0,4.15,0,3.6,4.56,0,0
2003/3/13,ACO,200305  ,16,賣權,0,0,0,0,0,0.29,0,0.11,0.42,0,0
2003/3/13,ACO,200305  ,18,買權,2.6,2.66,2.6,2.66,35,2.68,38,2.2,3,2.7,2.6
2003/3/13,ACO,200305  ,18,賣權,0,0,0,0,0,0.82,3,0.57,0.97,0.95,0
2003/3/13,ACO,200305  ,20,買權,0,0,0,0,0,1.6,7,1.3,1.7,1.99,0
2003/3/13,ACO,200305  ,20,賣權,0,0,0,0,0,1.73,44,1.48,1.88,1.95,0
2003/3/13,ACO,200305  ,22,買權,0,0,0,0,0,0.88,73,0.61,1.01,1.46,0
2003/3/13,ACO,200305  ,22,賣權,0,0,0,0,0,3.01,0,2.6,3.38,0,0
2003/3/13,ACO,200305  ,24,買權,0,0,0,0,0,0.46,1,0.23,0.61,0.6,0
2003/3/13,ACO,200305  ,24,賣權,0,0,0,0,0,4.57,0,4.15,5.05,0,0
2003/3/13,ACO,200306  ,16,買權,0,0,0,0,0,4.34,2,3.7,4.62,5.45,0
2003/3/13,ACO,200306  ,16,賣權,0,0,0,0,0,0.46,5,0.27,0.61,0.6,0
2003/3/13,ACO,200306  ,18,買權,0,0,0,0,0,2.96,6,2.5,3.18,4.85,0
2003/3/13,ACO,200306  ,18,賣權,0,0,0,0,0,1.07,30,0.82,1.3,2,0
2003/3/13,ACO,200306  ,20,買權,0,0,0,0,0,1.91,38,1.51,2.05,3,0
2003/3/13,ACO,200306  ,20,賣權,0,0,0,0,0,2.02,0,1.73,2.33,0,0
2003/3/13,ACO,200306  ,22,買權,0,0,0,0,0,1.18,38,0.8,1.32,2.7,0
2003/3/13,ACO,200306  ,22,賣權,0,0,0,0,0,3.27,0,2.96,3.72,0,0
2003/3/13,ACO,200306  ,24,買權,0,0,0,0,0,0.7,2,0.43,0.84,1.25,0
2003/3/13,ACO,200306  ,24,賣權,0,0,0,0,0,4.78,0,4.49,5.35,0,0
2003/3/13,ACO,200306  ,26,買權,0,0,0,0,0,0.4,1,0.2,0.54,1.4,0
2003/3/13,ACO,200306  ,26,賣權,0,0,0,0,0,6.45,0,6.2,7.1,6.5,0
2003/3/13,ACO,200309  ,16,買權,0,0,0,0,0,4.9,0,4.17,5.05,0,0
2003/3/13,ACO,200309  ,16,賣權,0,0,0,0,0,0.95,49,0.8,1.18,1.27,0
2003/3/13,ACO,200309  ,18,買權,0,0,0,0,0,3.68,0,3.02,3.8,0,0
2003/3/13,ACO,200309  ,18,賣權,0,0,0,0,0,1.71,58,1.54,2.04,2.15,0
2003/3/13,ACO,200309  ,20,買權,0,0,0,0,0,2.71,1,2.16,2.76,2.97,0
2003/3/13,ACO,200309  ,20,賣權,0,0,0,0,0,2.72,0,2.54,3.14,0,0
2003/3/13,ACO,200309  ,22,買權,0,0,0,0,0,1.96,45,1.49,2.07,2.87,0
2003/3/13,ACO,200309  ,22,賣權,0,0,0,0,0,3.96,0,3.82,4.51,0,0
2003/3/13,ACO,200309  ,24,買權,0,0,0,0,0,1.41,1,1.04,1.54,1.68,0
2003/3/13,ACO,200309  ,24,賣權,0,0,0,0,0,5.35,0,5.3,6.05,0,0
2003/3/13,ACO,200309  ,26,買權,0,0,0,0,0,0.99,1,0.72,1.14,1,0
2003/3/13,ACO,200309  ,26,賣權,0,0,0,0,0,6.95,0,6.9,7.75,0,0
2003/3/13,ADO,200303  ,38,買權,4.84,4.84,4.84,4.84,1,6.1,3,5.55,6.5,7.8,4.84
2003/3/13,ADO,200303  ,38,賣權,0,0,0,0,0,0.01,57,0.02,0.22,1.64,0
2003/3/13,ADO,200303  ,40,買權,3.5,3.5,3.5,3.5,1,4.16,10,3.62,4.56,6,3.5
2003/3/13,ADO,200303  ,40,賣權,0,0,0,0,0,0.05,104,0.04,0.28,5,0
2003/3/13,ADO,200303  ,42,買權,1.6,2.4,1.6,2.2,38,2.4,151,2.13,2.4,4.45,0.92
2003/3/13,ADO,200303  ,42,賣權,0.6,0.75,0.28,0.3,10,0.29,196,0.28,0.5,3.9,0.28
2003/3/13,ADO,200303  ,44,買權,0.8,1.1,0.8,0.85,25,1.09,259,0.85,1.1,6.7,0.4
2003/3/13,ADO,200303  ,44,賣權,1.14,1.45,1.14,1.25,8,0.98,151,0.8,1.2,4.46,1.14
2003/3/13,ADO,200303  ,46,買權,0.39,0.39,0.39,0.39,1,0.37,205,0.2,0.38,5.25,0.39
2003/3/13,ADO,200303  ,46,賣權,0,0,0,0,0,2.26,17,2.12,2.52,5,0
2003/3/13,ADO,200303  ,48,買權,0,0,0,0,0,0.09,77,0.01,0.27,4.54,0
2003/3/13,ADO,200303  ,48,賣權,0,0,0,0,0,3.97,7,3.6,4.5,6.6,0
2003/3/13,ADO,200303  ,50,買權,0,0,0,0,0,0.01,60,0,0.7,3.04,0
2003/3/13,ADO,200303  ,50,賣權,0,0,0,0,0,5.85,1,5.5,6.45,7.3,0
2003/3/13,ADO,200303  ,55,買權,0,0,0,0,0,0.01,26,0,0.5,2.12,0
2003/3/13,ADO,200303  ,55,賣權,0,0,0,0,0,10.85,0,0,0,13.55,0
2003/3/13,ADO,200303  ,60,買權,0,0,0,0,0,0.01,41,0,0,0.63,0
2003/3/13,ADO,200303  ,60,賣權,0,0,0,0,0,15.8,0,0,0,0,0
2003/3/13,ADO,200304  ,38,買權,0,0,0,0,0,6.5,0,6,6.9,0,0
2003/3/13,ADO,200304  ,38,賣權,0,0,0,0,0,0.34,35,0.25,0.55,2.06,0
2003/3/13,ADO,200304  ,40,買權,4.6,4.6,4.6,4.6,1,4.89,1,4.45,5.25,4.6,4.6
2003/3/13,ADO,200304  ,40,賣權,0,0,0,0,0,0.72,40,0.62,1,2.03,0
2003/3/13,ADO,200304  ,42,買權,3.7,3.7,3.7,3.7,5,3.51,11,3.14,3.86,3.87,2
2003/3/13,ADO,200304  ,42,賣權,0,0,0,0,0,1.34,33,1.26,1.66,4.84,0
2003/3/13,ADO,200304  ,44,買權,2.6,2.6,2.5,2.5,9,2.41,39,2.3,2.62,2.6,1.88
2003/3/13,ADO,200304  ,44,賣權,0,0,0,0,0,2.23,1,2.18,2.58,3.02,0
2003/3/13,ADO,200304  ,46,買權,1.3,1.8,1.3,1.8,24,1.8,229,1.43,1.8,3.5,1.3
2003/3/13,ADO,200304  ,46,賣權,4,4,4,4,1,3.39,1,3.26,3.92,4,4
2003/3/13,ADO,200304  ,48,買權,0,0,0,0,0,0.98,140,0.86,1.26,2.5,0
2003/3/13,ADO,200304  ,48,賣權,0,0,0,0,0,4.79,0,4.65,5.4,0,0
2003/3/13,ADO,200304  ,50,買權,0.9,0.9,0.85,0.85,6,0.58,81,0.55,0.8,1.43,0.26
2003/3/13,ADO,200304  ,50,賣權,0,0,0,0,0,6.35,0,6.25,7.05,0,0
2003/3/13,ADO,200304  ,55,買權,0,0,0,0,0,0.13,27,0,0,0.66,0
2003/3/13,ADO,200304  ,55,賣權,0,0,0,0,0,10.9,0,0,0,0,0
2003/3/13,ADO,200304  ,60,買權,0,0,0,0,0,0.02,0,0,1,0,0
2003/3/13,ADO,200304  ,60,賣權,0,0,0,0,0,15.8,0,0,0,0,0
2003/3/13,ADO,200305  ,38,買權,0,0,0,0,0,7.1,0,0,0,0,0
2003/3/13,ADO,200305  ,38,賣權,0,0,0,0,0,0.89,0,0,0,0,0
2003/3/13,ADO,200305  ,40,買權,0,0,0,0,0,5.65,0,5.3,6.05,0,0
2003/3/13,ADO,200305  ,40,賣權,0,0,0,0,0,1.45,66,1.53,1.93,2.14,0
2003/3/13,ADO,200305  ,42,買權,0,0,0,0,0,4.45,2,4.14,4.82,4.15,0
2003/3/13,ADO,200305  ,42,賣權,0,0,0,0,0,2.2,0,2.3,2.78,0,0
2003/3/13,ADO,200305  ,44,買權,3.6,3.6,3.6,3.6,20,3.4,20,3.16,3.78,3.6,3.6
2003/3/13,ADO,200305  ,44,賣權,0,0,0,0,0,3.15,1,3.25,3.81,4.46,0
2003/3/13,ADO,200305  ,46,買權,2,2.2,2,2.2,2,2.55,147,2.42,2.96,2.73,2
2003/3/13,ADO,200305  ,46,賣權,0,0,0,0,0,4.29,0,4.44,5.05,0,0
2003/3/13,ADO,200305  ,48,買權,1.73,1.73,1.73,1.73,1,1.87,5,1.87,2,1.92,1.73
2003/3/13,ADO,200305  ,48,賣權,0,0,0,0,0,5.6,0,0,0,0,0
2003/3/13,ADO,200306  ,38,買權,0,0,0,0,0,7.55,0,7.05,7.85,0,0
2003/3/13,ADO,200306  ,38,賣權,1.84,1.9,1.3,1.3,67,1.29,188,1.44,1.82,2.78,1.3
2003/3/13,ADO,200306  ,40,買權,0,0,0,0,0,6.2,227,5.85,6.55,8.4,0
2003/3/13,ADO,200306  ,40,賣權,0,0,0,0,0,1.93,66,2.13,2.57,3.47,0
2003/3/13,ADO,200306  ,42,買權,0,0,0,0,0,5,22,4.72,5.4,6.05,0
2003/3/13,ADO,200306  ,42,賣權,0,0,0,0,0,2.74,22,2.98,3.46,4.16,0
2003/3/13,ADO,200306  ,44,買權,0,0,0,0,0,4.03,1,3.78,4.4,7.8,0
2003/3/13,ADO,200306  ,44,賣權,0,0,0,0,0,3.71,0,3.98,4.53,0,0
2003/3/13,ADO,200306  ,46,買權,0,0,0,0,0,3.17,44,3.04,3.6,3.6,0
2003/3/13,ADO,200306  ,46,賣權,0,0,0,0,0,4.85,0,5.2,5.8,0,0
2003/3/13,ADO,200306  ,48,買權,0,0,0,0,0,2.47,32,2.44,2.94,5.8,0
2003/3/13,ADO,200306  ,48,賣權,0,0,0,0,0,6.1,0,6.5,7.2,0,0
2003/3/13,ADO,200306  ,50,買權,0,0,0,0,0,1.9,418,1.94,2.4,3.03,0
2003/3/13,ADO,200306  ,50,賣權,0,0,0,0,0,7.55,0,7.95,8.7,0,0
2003/3/13,ADO,200306  ,55,買權,0,0,0,0,0,0.94,45,1.08,1.44,1.24,0
2003/3/13,ADO,200306  ,55,賣權,0,0,0,0,0,11.55,0,0,0,0,0
2003/3/13,ADO,200306  ,60,買權,0,0,0,0,0,0.44,88,0.6,0.92,2.05,0
2003/3/13,ADO,200306  ,60,賣權,0,0,0,0,0,16,0,0,0,0,0
2003/3/13,ADO,200309  ,38,買權,0,0,0,0,0,8.85,2,0,0,6.9,0
2003/3/13,ADO,200309  ,38,賣權,0,0,0,0,0,2.4,80,2.86,3.26,5.75,0
2003/3/13,ADO,200309  ,40,買權,0,0,0,0,0,7.65,211,7.3,8,9.35,0
2003/3/13,ADO,200309  ,40,賣權,0,0,0,0,0,3.18,36,3.7,4.16,5.8,0
2003/3/13,ADO,200309  ,42,買權,0,0,0,0,0,6.55,0,6.3,7,0,0
2003/3/13,ADO,200309  ,42,賣權,0,0,0,0,0,4.08,22,4.66,5.15,6.9,0
2003/3/13,ADO,200309  ,44,買權,0,0,0,0,0,5.6,2,5.4,6.05,6.8,0
2003/3/13,ADO,200309  ,44,賣權,0,0,0,0,0,5.1,44,5.75,6.25,8.2,0
2003/3/13,ADO,200309  ,46,買權,0,0,0,0,0,4.77,11,4.72,5.3,3.92,0
2003/3/13,ADO,200309  ,46,賣權,0,0,0,0,0,6.2,22,7,7.55,9.55,0
